attempt_id,frame,timestamp_ms,ball_x_px,ball_y_px,ball_x_ft,ball_y_ft,is_attempt
0,376,100266.67,353.0,494.0,1.9056,2.6667,False
0,377,100533.33,353.0,494.0,1.9056,2.6667,False
0,378,100800.0,353.0,494.0,1.9056,2.6667,False
0,379,101066.67,353.0,494.0,1.9056,2.6667,False
0,380,101333.33,353.0,494.0,1.9056,2.6667,False
0,381,101600.0,353.0,494.0,1.9056,2.6667,False
0,382,101866.67,353.0,494.0,1.9056,2.6667,False
0,383,102133.33,353.0,494.0,1.9056,2.6667,False
0,384,102400.0,353.0,494.0,1.9056,2.6667,False
0,385,102666.67,353.0,494.0,1.9056,2.6667,False
0,386,102933.33,353.0,494.0,1.9056,2.6667,False
0,387,103200.0,353.0,494.0,1.9056,2.6667,False
0,388,103466.67,353.0,494.0,1.9056,2.6667,False
0,389,103733.33,353.0,494.0,1.9056,2.6667,False
0,390,104000.0,353.0,494.0,1.9056,2.6667,False
0,391,104266.67,353.0,494.0,1.9056,2.6667,False
0,392,104533.33,353.0,494.0,1.9056,2.6667,False
0,393,104800.0,353.0,494.0,1.9056,2.6667,False
0,394,105066.67,353.0,494.0,1.9056,2.6667,False
0,395,105333.33,353.0,494.0,1.9056,2.6667,False
0,396,105600.0,353.0,494.0,1.9056,2.6667,False
0,397,105866.67,353.0,494.0,1.9056,2.6667,False
0,398,106133.33,353.0,494.0,1.9056,2.6667,False
0,399,106400.0,353.0,494.0,1.9056,2.6667,False
0,400,106666.67,353.0,494.0,1.9056,2.6667,False
0,401,106933.33,353.0,494.0,1.9056,2.6667,False
0,402,107200.0,353.0,494.0,1.9056,2.6667,False
0,403,107466.67,353.0,494.0,1.9056,2.6667,False
0,404,107733.33,353.0,494.0,1.9056,2.6667,False
0,405,108000.0,353.0,494.0,1.9056,2.6667,False
0,406,108266.67,353.0,494.0,1.9056,2.6667,False
0,407,108533.33,353.0,494.0,1.9056,2.6667,False
0,408,108800.0,353.0,494.0,1.9056,2.6667,False
0,409,109066.67,353.0,494.0,1.9056,2.6667,False
0,410,109333.33,353.0,494.0,1.9056,2.6667,False
0,411,109600.0,353.0,494.0,1.9056,2.6667,False
0,412,109866.67,353.0,494.0,1.9056,2.6667,False
0,413,110133.33,353.0,494.0,1.9056,2.6667,False
0,414,110400.0,353.0,494.0,1.9056,2.6667,False
0,415,110666.67,353.0,494.0,1.9056,2.6667,False
0,416,110933.33,353.0,494.0,1.9056,2.6667,False
0,417,111200.0,353.0,494.0,1.9056,2.6667,False
0,418,111466.67,353.0,494.0,1.9056,2.6667,False
0,419,111733.33,353.0,494.0,1.9056,2.6667,False
0,420,112000.0,353.0,494.0,1.9056,2.6667,False
0,421,112266.67,353.0,494.0,1.9056,2.6667,False
0,422,112533.33,353.0,494.0,1.9056,2.6667,False
0,423,112800.0,353.0,494.0,1.9056,2.6667,False
0,424,113066.67,353.0,494.0,1.9056,2.6667,False
0,425,113333.33,353.0,494.0,1.9056,2.6667,False
0,426,113600.0,353.0,494.0,1.9056,2.6667,False
0,427,113866.67,353.0,494.0,1.9056,2.6667,False
0,428,114133.33,353.0,494.0,1.9056,2.6667,False
0,429,114400.0,353.0,494.0,1.9056,2.6667,False
0,430,114666.67,353.0,494.0,1.9056,2.6667,False
0,431,114933.33,353.0,494.0,1.9056,2.6667,False
0,432,115200.0,353.0,494.0,1.9056,2.6667,False
0,433,115466.67,353.0,494.0,1.9056,2.6667,False
0,434,115733.33,353.0,494.0,1.9056,2.6667,False
0,435,116000.0,353.0,494.0,1.9056,2.6667,False
0,436,116266.67,353.0,494.0,1.9056,2.6667,False
0,437,116533.33,353.0,494.0,1.9056,2.6667,False
0,438,116800.0,353.0,494.0,1.9056,2.6667,False
0,439,117066.67,353.0,494.0,1.9056,2.6667,False
0,440,117333.33,353.0,494.0,1.9056,2.6667,False
0,441,117600.0,353.0,494.0,1.9056,2.6667,False
0,442,117866.67,353.0,494.0,1.9056,2.6667,False
0,443,118133.33,353.0,494.0,1.9056,2.6667,False
0,444,118400.0,353.0,494.0,1.9056,2.6667,False
0,445,118666.67,353.0,494.0,1.9056,2.6667,False
0,446,118933.33,353.0,494.0,1.9056,2.6667,False
0,447,119200.0,353.0,494.0,1.9056,2.6667,False
0,448,119466.67,353.0,494.0,1.9056,2.6667,False
0,449,119733.33,353.0,494.0,1.9056,2.6667,False
0,450,120000.0,353.0,494.0,1.9056,2.6667,False
0,451,120266.67,353.0,494.0,1.9056,2.6667,False
0,452,120533.33,353.0,494.0,1.9056,2.6667,False
0,453,120800.0,353.0,494.0,1.9056,2.6667,False
0,454,121066.67,353.0,494.0,1.9056,2.6667,False
0,455,121333.33,353.0,494.0,1.9056,2.6667,False
0,456,121600.0,353.0,494.0,1.9056,2.6667,False
0,457,121866.67,353.0,494.0,1.9056,2.6667,False
0,458,122133.33,353.0,494.0,1.9056,2.6667,False
0,459,122400.0,353.0,494.0,1.9056,2.6667,False
0,460,122666.67,353.0,494.0,1.9056,2.6667,False
0,461,122933.33,353.0,494.0,1.9056,2.6667,False
0,462,123200.0,353.0,494.0,1.9056,2.6667,False
0,463,123466.67,353.0,494.0,1.9056,2.6667,False
0,464,123733.33,353.0,494.0,1.9056,2.6667,False
0,465,124000.0,353.0,494.0,1.9056,2.6667,False
0,466,124266.67,353.0,494.0,1.9056,2.6667,False
0,467,124533.33,353.0,494.0,1.9056,2.6667,False
0,468,124800.0,353.0,494.0,1.9056,2.6667,False
0,469,125066.67,353.0,494.0,1.9056,2.6667,False
0,470,125333.33,353.0,494.0,1.9056,2.6667,False
0,471,125600.0,353.0,494.0,1.9056,2.6667,False
0,472,125866.67,353.0,494.0,1.9056,2.6667,False
